Timestamp,Status_Low_Byte,Status_High_Byte,Status_16bit,Checksum,Altitude
2025-07-08 17:37:11.090,3,0,3,173,327.9984436035156
2025-07-08 17:37:11.187,3,0,3,173,343.77532958984375
2025-07-08 17:37:11.308,3,0,3,173,359.734619140625
2025-07-08 17:37:11.409,3,0,3,173,376.6266174316406
2025-07-08 17:37:11.601,3,0,3,173,412.9487609863281
2025-07-08 17:37:11.699,3,0,3,173,430.0476379394531
2025-07-08 17:37:11.798,3,0,3,173,444.9612121582031
2025-07-08 17:37:11.908,3,0,3,173,461.94012451171875
2025-07-08 17:37:11.992,3,0,3,173,478.9893798828125
2025-07-08 17:37:12.102,3,0,3,173,496.92193603515625
2025-07-08 17:37:12.205,3,0,3,173,515.6542358398438
2025-07-08 17:37:12.292,3,0,3,173,535.3290405273438
2025-07-08 17:37:12.491,3,0,3,173,576.2967529296875
2025-07-08 17:37:12.705,3,0,3,173,613.7967529296875
2025-07-08 17:37:12.805,3,0,3,173,633.1917114257812
2025-07-08 17:37:12.889,3,0,3,173,652.534912109375
2025-07-08 17:37:12.999,3,0,3,173,670.2977905273438
2025-07-08 17:37:13.104,3,0,3,173,688.7596435546875
2025-07-08 17:37:13.203,3,0,3,173,710.9912719726562
2025-07-08 17:37:13.307,3,0,3,173,732.4625854492188
2025-07-08 17:37:13.588,3,0,3,173,794.0131225585938
2025-07-08 17:37:13.699,3,0,3,173,813.64111328125
2025-07-08 17:37:13.809,3,0,3,173,834.15625
2025-07-08 17:37:13.910,3,0,3,173,853.680908203125
2025-07-08 17:37:13.985,3,0,3,173,873.1022338867188
2025-07-08 17:37:14.090,3,0,3,173,892.5675048828125
2025-07-08 17:37:14.203,3,0,3,173,909.6640014648438
2025-07-08 17:37:14.290,3,0,3,173,929.8963623046875
2025-07-08 17:37:14.503,3,0,3,173,968.51953125
2025-07-08 17:37:14.588,3,0,3,173,987.1815795898438
2025-07-08 17:37:14.686,3,0,3,173,1006.3587036132812
2025-07-08 17:37:14.807,3,0,3,173,1026.040283203125
2025-07-08 17:37:14.891,3,0,3,173,1046.3570556640625
2025-07-08 17:37:14.987,3,0,3,173,1067.078125
2025-07-08 17:37:15.109,3,0,3,173,1088.657958984375
2025-07-08 17:37:15.199,3,0,3,173,1109.8721923828125
2025-07-08 17:37:15.390,3,0,3,173,1147.490234375
2025-07-08 17:37:15.501,3,0,3,173,1165.09619140625
2025-07-08 17:37:15.588,3,0,3,173,1183.4522705078125
2025-07-08 17:37:15.792,3,0,3,173,1221.9398193359375
2025-07-08 17:37:15.887,3,0,3,173,1241.6817626953125
2025-07-08 17:37:15.992,3,0,3,173,1261.65673828125
2025-07-08 17:37:16.086,3,0,3,173,1281.990234375
2025-07-08 17:37:16.304,3,0,3,173,1317.9296875
2025-07-08 17:37:16.408,3,0,3,173,1337.5816650390625
2025-07-08 17:37:16.498,3,0,3,173,1357.44189453125
2025-07-08 17:37:16.593,3,0,3,173,1377.6258544921875
2025-07-08 17:37:16.685,3,0,3,173,1395.7200927734375
2025-07-08 17:37:16.791,3,0,3,173,1414.385986328125
2025-07-08 17:37:16.894,3,0,3,173,1433.4227294921875
2025-07-08 17:37:16.988,3,0,3,173,1453.2210693359375
2025-07-08 17:37:17.189,3,0,3,173,1486.3349609375
2025-07-08 17:37:17.389,3,0,3,173,1523.8348388671875
2025-07-08 17:37:17.500,3,0,3,173,1543.1260986328125
2025-07-08 17:37:17.610,3,0,3,173,1563.085205078125
2025-07-08 17:37:17.695,3,0,3,173,1582.84619140625
2025-07-08 17:37:17.805,3,0,3,173,1602.6761474609375
2025-07-08 17:37:17.905,3,0,3,173,1620.552001953125
2025-07-08 17:37:18.098,3,0,3,173,1651.8292236328125
2025-07-08 17:37:18.210,3,0,3,173,1669.188232421875
2025-07-08 17:37:18.295,3,0,3,173,1687.2747802734375
2025-07-08 17:37:18.390,3,0,3,173,1705.1160888671875
2025-07-08 17:37:18.502,3,0,3,173,1723.2371826171875
2025-07-08 17:37:18.604,3,0,3,173,1741.7401123046875
2025-07-08 17:37:18.704,3,0,3,173,1760.336669921875
2025-07-08 17:37:18.907,3,0,3,173,1792.1788330078125
2025-07-08 17:37:18.991,3,0,3,173,1810.11328125
2025-07-08 17:37:19.090,3,0,3,173,1828.1278076171875
2025-07-08 17:37:19.199,3,0,3,173,1844.25244140625
2025-07-08 17:37:19.293,3,0,3,173,1860.7109375
2025-07-08 17:37:19.403,3,0,3,173,1877.5933837890625
2025-07-08 17:37:19.499,3,0,3,173,1894.7303466796875
2025-07-08 17:37:19.590,3,0,3,173,1912.4615478515625
2025-07-08 17:37:19.790,3,0,3,173,1941.6202392578125
2025-07-08 17:37:19.896,3,0,3,173,1958.268310546875
2025-07-08 17:37:19.991,7,0,7,177,1975.0245361328125
2025-07-08 17:37:20.086,7,0,7,177,1992.10986328125
2025-07-08 17:37:20.305,7,0,7,177,2026.983154296875
2025-07-08 17:37:20.391,7,0,7,177,2042.635498046875
2025-07-08 17:37:20.609,7,0,7,177,2069.572998046875
2025-07-08 17:37:20.694,7,0,7,177,2084.607421875
2025-07-08 17:37:20.786,7,0,7,177,2100.24560546875
2025-07-08 17:37:20.910,7,0,7,177,2115.87841796875
2025-07-08 17:37:21.004,7,0,7,177,2131.3876953125
2025-07-08 17:37:21.102,7,0,7,177,2147.220947265625
2025-07-08 17:37:21.202,7,0,7,177,2163.238525390625
2025-07-08 17:37:21.303,7,0,7,177,2179.5224609375
2025-07-08 17:37:21.405,7,0,7,177,2195.9384765625
2025-07-08 17:37:21.593,7,0,7,177,2223.433349609375
2025-07-08 17:37:21.705,7,0,7,177,2237.27978515625
2025-07-08 17:37:21.805,7,0,7,177,2251.298095703125
2025-07-08 17:37:21.905,7,0,7,177,2265.57421875
2025-07-08 17:37:22.003,7,0,7,177,2280.1748046875
2025-07-08 17:37:22.106,7,0,7,177,2294.9658203125
2025-07-08 17:37:22.206,7,0,7,177,2310.235595703125
2025-07-08 17:37:22.291,7,0,7,177,2325.224853515625
2025-07-08 17:37:22.503,7,0,7,177,2350.276611328125
2025-07-08 17:37:22.602,7,0,7,177,2364.7431640625
2025-07-08 17:37:22.686,7,0,7,177,2379.3525390625
2025-07-08 17:37:22.809,7,0,7,177,2394.3828125
2025-07-08 17:37:22.908,7,0,7,177,2407.469970703125
2025-07-08 17:37:22.995,7,0,7,177,2420.8837890625
2025-07-08 17:37:23.091,7,0,7,177,2434.400390625
2025-07-08 17:37:23.210,7,0,7,177,2448.095947265625
2025-07-08 17:37:23.402,7,0,7,177,2471.388916015625
2025-07-08 17:37:23.502,7,0,7,177,2484.870849609375
2025-07-08 17:37:23.602,7,0,7,177,2498.229248046875
2025-07-08 17:37:23.700,7,0,7,177,2511.555419921875
2025-07-08 17:37:23.784,7,0,7,177,2525.1220703125
2025-07-08 17:37:23.890,7,0,7,177,2538.90576171875
2025-07-08 17:37:24.002,7,0,7,177,2552.783935546875
2025-07-08 17:37:24.390,7,0,7,177,2598.66748046875
2025-07-08 17:37:24.500,7,0,7,177,2610.745361328125
2025-07-08 17:37:24.584,7,0,7,177,2623.083740234375
2025-07-08 17:37:24.691,7,0,7,177,2635.5712890625
2025-07-08 17:37:24.891,7,0,7,177,2661.075439453125
2025-07-08 17:37:25.002,7,0,7,177,2673.813232421875
2025-07-08 17:37:25.204,7,0,7,177,2694.804443359375
2025-07-08 17:37:25.301,7,0,7,177,2707.09033203125
2025-07-08 17:37:25.416,7,0,7,177,2718.442138671875
2025-07-08 17:37:25.503,7,0,7,177,2729.323974609375
2025-07-08 17:37:25.602,7,0,7,177,2740.62939453125
2025-07-08 17:37:25.701,7,0,7,177,2752.015625
2025-07-08 17:37:25.800,7,0,7,177,2763.5400390625
2025-07-08 17:37:25.990,7,0,7,177,2782.748779296875
2025-07-08 17:37:26.204,7,0,7,177,2805.28369140625
2025-07-08 17:37:26.288,7,0,7,177,2816.727294921875
2025-07-08 17:37:26.399,7,0,7,177,2827.966064453125
2025-07-08 17:37:26.501,7,0,7,177,2839.520751953125
2025-07-08 17:37:26.599,7,0,7,177,2849.892822265625
2025-07-08 17:37:26.709,7,0,7,177,2860.62353515625
2025-07-08 17:37:26.807,7,0,7,177,2871.184814453125
2025-07-08 17:37:27.000,7,0,7,177,2888.698974609375
2025-07-08 17:37:27.101,7,0,7,177,2898.873779296875
2025-07-08 17:37:27.202,7,0,7,177,2909.306396484375
2025-07-08 17:37:27.287,7,0,7,177,2919.902587890625
2025-07-08 17:37:27.405,7,0,7,177,2930.4560546875
2025-07-08 17:37:27.503,7,0,7,177,2941.0234375
2025-07-08 17:37:27.603,7,0,7,177,2951.664794921875
2025-07-08 17:37:27.703,7,0,7,177,2962.425048828125
2025-07-08 17:37:27.905,7,0,7,177,2978.314697265625
2025-07-08 17:37:28.004,7,0,7,177,2987.70263671875
2025-07-08 17:37:28.093,7,0,7,177,2997.03369140625
2025-07-08 17:37:28.190,7,0,7,177,3006.421875
2025-07-08 17:37:28.301,7,0,7,177,3015.91845703125
2025-07-08 17:37:28.386,7,0,7,177,3025.51904296875
2025-07-08 17:37:28.518,7,0,7,177,3035.26025390625
2025-07-08 17:37:28.606,7,0,7,177,3045.24267578125
2025-07-08 17:37:28.890,7,0,7,177,3070.090087890625
2025-07-08 17:37:29.002,7,0,7,177,3079.561767578125
2025-07-08 17:37:29.089,7,0,7,177,3087.960205078125
2025-07-08 17:37:29.184,7,0,7,177,3096.530029296875
2025-07-08 17:37:29.304,7,0,7,177,3105.3671875
2025-07-08 17:37:29.391,7,0,7,177,3114.060546875
2025-07-08 17:37:29.501,7,0,7,177,3122.83203125
2025-07-08 17:37:29.592,7,0,7,177,3131.73291015625
2025-07-08 17:37:29.804,7,0,7,177,3145.71630859375
2025-07-08 17:37:29.890,7,0,7,177,3154.2919921875
2025-07-08 17:37:30.009,7,0,7,177,3163.06396484375
2025-07-08 17:37:30.106,7,0,7,177,3171.658447265625
2025-07-08 17:37:30.204,7,0,7,177,3180.290283203125
2025-07-08 17:37:30.304,7,0,7,177,3188.01904296875
2025-07-08 17:37:30.388,7,0,7,177,3195.886962890625
2025-07-08 17:37:30.503,7,0,7,177,3203.830322265625
2025-07-08 17:37:30.691,7,0,7,177,3216.422119140625
2025-07-08 17:37:30.790,7,0,7,177,3224.120849609375
2025-07-08 17:37:30.902,7,0,7,177,3231.73974609375
2025-07-08 17:37:31.001,7,0,7,177,3239.452880859375
2025-07-08 17:37:31.103,7,0,7,177,3247.257568359375
2025-07-08 17:37:31.203,7,0,7,177,3255.21435546875
2025-07-08 17:37:31.303,7,0,7,177,3263.011962890625
2025-07-08 17:37:31.404,7,0,7,177,3270.86767578125
2025-07-08 17:37:31.622,7,0,7,177,3281.799072265625
2025-07-08 17:37:31.687,7,0,7,177,3288.59228515625
2025-07-08 17:37:31.791,7,0,7,177,3295.373046875
2025-07-08 17:37:32.007,7,0,7,177,3309.23779296875
2025-07-08 17:37:32.283,7,0,7,177,3326.591064453125
2025-07-08 17:37:32.404,7,0,7,177,3333.322265625
2025-07-08 17:37:32.504,7,0,7,177,3340.16259765625
2025-07-08 17:37:32.590,7,0,7,177,3346.876953125
2025-07-08 17:37:32.703,7,0,7,177,3353.634765625
2025-07-08 17:37:32.804,7,0,7,177,3359.625
2025-07-08 17:37:32.889,7,0,7,177,3365.66455078125
2025-07-08 17:37:32.993,7,0,7,177,3371.784423828125
2025-07-08 17:37:33.206,7,0,7,177,3380.953857421875
2025-07-08 17:37:33.291,7,0,7,177,3386.864013671875
2025-07-08 17:37:33.400,7,0,7,177,3392.8037109375
2025-07-08 17:37:33.589,7,0,7,177,3404.7470703125
2025-07-08 17:37:33.687,7,0,7,177,3410.73876953125
2025-07-08 17:37:33.793,7,0,7,177,3416.801025390625
2025-07-08 17:37:33.893,7,0,7,177,3422.77685546875
2025-07-08 17:37:34.091,7,0,7,177,3430.476806640625
2025-07-08 17:37:34.202,7,0,7,177,3435.6328125
2025-07-08 17:37:34.305,7,0,7,177,3440.8330078125
2025-07-08 17:37:34.404,7,0,7,177,3446.0556640625
2025-07-08 17:37:34.503,7,0,7,177,3451.34765625
2025-07-08 17:37:34.590,7,0,7,177,3456.550537109375
2025-07-08 17:37:34.699,7,0,7,177,3461.759033203125
2025-07-08 17:37:34.794,7,0,7,177,3466.97705078125
2025-07-08 17:37:35.007,7,0,7,177,3474.05419921875
2025-07-08 17:37:35.105,7,0,7,177,3479.1845703125
