Time_Seconds,Altitude_Meters,Event_Type,Event_Message
41.911,3612.60,,
42.012,3609.00,,
42.116,3605.10,,
42.227,3600.90,,
42.334,3596.20,,
42.446,3596.20,,
42.561,3591.00,,
42.668,3585.10,,
42.769,3578.50,,
42.877,3570.80,,
42.993,3561.80,,
43.102,3551.80,,
43.208,3538.40,,
43.323,3522.90,,
43.431,3507.30,,
43.540,3491.50,,
43.653,3491.50,,
43.769,3475.70,,
43.875,3459.80,,
43.984,3443.90,,
44.096,3428.00,,
44.209,3412.10,,
44.313,3396.10,,
44.422,3380.20,,
44.528,3364.30,,
44.638,3348.40,,
44.745,3332.50,,
44.859,3332.50,,
44.968,3316.60,,
45.072,3300.70,,
45.184,3284.80,,
45.291,3269.00,,
45.402,3253.10,,
45.504,3237.30,,
45.607,3221.50,,
45.709,3205.70,,
45.813,3189.90,,
45.919,3174.10,,

Event_Log,,,
Time_Seconds,Status_16bit,Event_Description,Altitude_At_Event
0.543,0x0001,Roket kalkışı algılandı,0.06
1.716,0x0003,Motor yanma önlem süresi doldu,20.10
12.837,0x0007,Minimum irtifa eşiği aşıldı,1807.30
37.036,0x0017,Roket irtifası alçalmaya başladı,3663.40
37.229,0x0037,Sürüklenme paraşütü açma emri oluşturuldu,3662.70
39.243,0x0077,Roket irtifası belirlenen irtifanın altına indi,3652.70
39.423,0x00F7,Ana paraşüt açma emri oluşturuldu,3650.70
