Timestamp,Status_Low_Byte,Status_High_Byte,Status_16bit,Checksum,Altitude
2025-07-09 15:38:06.276,3,0,3,173,1503.7239990234375
2025-07-09 15:38:06.383,3,0,3,173,1523.0406494140625
2025-07-09 15:38:06.483,3,0,3,173,1542.0931396484375
2025-07-09 15:38:06.582,3,0,3,173,1561.4351806640625
2025-07-09 15:38:06.682,3,0,3,173,1581.0416259765625
2025-07-09 15:38:06.779,3,0,3,173,1601.0037841796875
2025-07-09 15:38:06.881,3,0,3,173,1619.392578125
2025-07-09 15:38:07.075,3,0,3,173,1650.434326171875
2025-07-09 15:38:07.175,3,0,3,173,1667.5205078125
2025-07-09 15:38:07.276,3,0,3,173,1685.2369384765625
2025-07-09 15:38:07.384,3,0,3,173,1703.2606201171875
2025-07-09 15:38:07.483,3,0,3,173,1721.931640625
2025-07-09 15:38:07.579,3,0,3,173,1740.3104248046875
2025-07-09 15:38:07.678,3,0,3,173,1758.9259033203125
2025-07-09 15:38:07.777,3,0,3,173,1777.8643798828125
2025-07-09 15:38:07.978,3,0,3,173,1809.3284912109375
2025-07-09 15:38:08.079,3,0,3,173,1827.8857421875
2025-07-09 15:38:08.179,3,0,3,173,1843.9937744140625
2025-07-09 15:38:08.278,3,0,3,173,1860.441162109375
2025-07-09 15:38:08.379,3,0,3,173,1877.1951904296875
2025-07-09 15:38:08.483,3,0,3,173,1894.33837890625
2025-07-09 15:38:08.582,3,0,3,173,1911.71533203125
2025-07-09 15:38:08.681,3,0,3,173,1929.53564453125
2025-07-09 15:38:08.883,3,0,3,173,1958.9676513671875
2025-07-09 15:38:08.984,7,0,7,177,1975.695068359375
2025-07-09 15:38:09.079,7,0,7,177,1992.752685546875
2025-07-09 15:38:09.186,7,0,7,177,2010.3310546875
2025-07-09 15:38:09.283,7,0,7,177,2027.5697021484375
2025-07-09 15:38:09.381,7,0,7,177,2043.06396484375
2025-07-09 15:38:09.481,7,0,7,177,2058.8193359375
2025-07-09 15:38:09.680,7,0,7,177,2086.1435546875
2025-07-09 15:38:09.781,7,0,7,177,2101.692138671875
2025-07-09 15:38:09.877,7,0,7,177,2117.0224609375
